Property ID,Property Name,Address 1,Primary Property Type - Self Selected,Year Built,ENERGY STAR Score,Site EUI (kBtu/ft²),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Latitude,Longitude,Fine_2024-2029,Fine_2030-2034,Fine_2035-2039
8699669,Halstead: 15 W 24th St,15 West 24th Street,Multifamily Housing,1906,Not Available,52.5,205.8,52420.0,40.742592,-73.989997,0.0,8138.920847519995,17333.099279439997
8699671,Halstead: 104 Wooster St.,104 Wooster Street,Multifamily Housing,1900,Not Available,72.6,221,43442.0,40.724595,-74.00075,0.0,20264.893840968,27884.38066736
8704767,William: 150 W 58th St.,150 West 58th Street,Multifamily Housing,1927,29,94.9,261.6,42500.0,40.7656,-73.978152,0.0,31990.569060000005,39444.83429
8714355,BPC: 296 Sterling Pl.,296 Sterling Place,Multifamily Housing,1910,33,86.7,157.7,31805.0,40.675649,-73.968307,0.0,13737.711758,19316.13306718
8714356,BPC: 337 Lenox Rd.,337 Lenox Road,Multifamily Housing,2008,97,37.6,71.9,30332.0,40.654263,-73.948315,0.0,0.0,0.0
8715385,Venture: 651 Coney Island Ave.,651 Coney Island Avenue,Multifamily Housing,2007,88,43.6,150.3,51543.0,40.641523,-73.969426,0.0,0.0,3091.8672633960005
8715412,AAG: 233 E 32nd St.,233 East 32nd Street,Multifamily Housing,1925,92,63.8,155.8,41642.0,40.743974,-73.977921,0.0,4405.7111073999995,11709.487876992
8715413,AAG: 34-08 30th St.,34-08 30th Street,Multifamily Housing,1927,Not Available,95,247.2,43335.0,40.759733,-73.928319,0.0,27382.459477679993,34983.179095139996
8716241,AAG: 93-45 222nd St.,93-45 222nd Street,Multifamily Housing,1939,82,53,247.4,82176.0,40.722057,-73.733124,0.0,0.0,7012.7933399039985
8716243,AAG: 94-03 222nd St.,94-03 222nd Street,Multifamily Housing,1931,99,45.7,214.6,84677.0,40.721576,-73.732938,0.0,0.0,0.0
8720147,59th St: 235 E 59th St.,235 East 59th Street,Multifamily Housing,1960,Not Available,105.2,289.4,41834.0,40.761186,-73.965686,1881.4935208160016,40038.305001136,47375.757510120005
8911681,Mount Hope: 55 E 175th,55 East 175th Street,Office,2007,83,47.9,152.2,45638.0,40.847248,-73.911273,0.0,7877.830022592002,20579.853678400003
9137302,Broadway: 583 Riverside,583 Riverside Drive,Multifamily Housing,1930,69,83.2,363.9,72065.0,40.821356,-73.957193,0.0,32890.13623055999,45529.9391435
9137303,Broadway: 898 St Nicholas,898 St Nicholas Avenue,Multifamily Housing,2014,48,68.4,842.3,189298.0,40.8307,-73.941435,0.0,55955.11525371199,89156.93877156
9137304,Ujkic: 2855 University Ave.,2855 University Avenue,Multifamily Housing,1958,11,78.9,263.7,47957.0,40.872632,-73.898873,0.0,27658.991041136,36070.38392666801
9137305,Bedford: 832 Lexington Ave.,832 Lexington Avenue,Multifamily Housing,2017,Not Available,Not Available,Not Available,41660.0,40.69055,-73.925902,0.0,0.0,0.0
9137306,Bedford: 836 Dekalb Ave.,836 Dekalb Avenue,Multifamily Housing,2013,86,42.3,115.3,36309.0,40.692396,-73.942412,0.0,0.0,4703.271210456002
9137308,Bethel: 17 East Broadway,17 East Broadway,Office,1900,69,48.6,117.2,32372.0,40.713493,-73.996894,0.0,8064.588649455998,17074.403053808
9147200,Hamdi: 3110 Wilkinson,3110 Wilkinson Ave,Multifamily Housing,1928,27,97.2,216.3,29960.0,40.851651,-73.828726,3770.758649279999,31097.28903008,36352.10753104
9310590,Majestic: 247 West 98th,247 West 98th St,Multifamily Housing,1912,9,117.2,315.4,35169.0,40.796136,-73.97123,20906.4758175,52984.13759862,59152.585925064
9469621,23rd Street: 241 W 23,241 W 23rd St,Multifamily Housing,1898,98,52.1,87.5,28108.0,40.744626,-73.996878,0.0,0.0,3169.9381646400016
9481943,Norman: 122 Adelphi St.,122 Adelphi St,Multifamily Housing,2007,Not Available,61.5,136,35530.0,40.694174,-73.972074,0.0,4581.158186439998,10812.92391872
9638190,Norcor: 35-15 75th St,35-15 75th Street,Multifamily Housing,1939,82,68.9,258.7,64200.0,40.750778,-73.891121,0.0,11750.650548000003,23010.97590720001
9646918,Lions: 14-01 Broadway,14-01 Broadway,Multifamily Housing,2017,71,49.9,360.8,109291.0,40.766186,-73.933413,0.0,0.0,17840.38524086
9648797,Triangle: 255 W 36th St.,255 W 36th St,Office,1923,Not Available,46.3,428.4,120459.0,40.752929,-73.991204,0.0,27942.399621540004,61468.694979684005
9649289,Midwood: 282 S 5th St.,282 South 5th Street,Multifamily Housing,2014,39,42.7,563.3,176497.0,40.709288,-73.95812,0.0,0.0,23620.940150108
9649290,Prime: 3131 Grand Concourse,3131 Grand Concourse,Multifamily Housing,1956,Not Available,104.9,890.4,142738.0,40.87512,-73.886307,0.0,110605.537413808,135640.994129096
9649291,Continental: 35-38 Junction Blvd.,35-38 Junction Blvd,Multifamily Housing,2006,86,48.5,217,70423.0,40.753014,-73.871638,0.0,0.0,7345.456648707999
9776832,Norcor: 41-41 41 St,41-41 41 Street,Multifamily Housing,1936,86,69.6,321.4,79890.0,40.746813,-73.922699,0.0,14481.90444384,28494.169131480005
9880717,Norcor: 79-15 35 Ave,79-15 35 Ave,Multifamily Housing,1939,94,54.9,174.3,54566.0,40.751526,-73.88724,0.0,0.0,7342.758476432002
9880721,Midwood: 800 Union St,800 Union Street,Multifamily Housing,1910,54,43.4,225.9,67627.0,40.674649,-73.975954,0.0,0.0,11747.982011163998
9880722,Brooklyn Home: 555 Washington,555 WASHINGTON AVENUE,Multifamily Housing,1915,58,64.6,256,67988.0,40.681615,-73.964483,0.0,7629.588884319999,19554.30851860801
9881936,Norcor: 147-37 Roosevelt Ave,147-37 Roosevelt Ave,Multifamily Housing,1956,79,80.8,267.1,57694.0,40.762678,-73.818212,0.0,19837.086332336006,29956.29523068001
9881937,Norcor: 142-20 41st Ave,142-20 41st Ave,Multifamily Housing,1958,96,52.2,216.8,70537.0,40.759489,-73.825368,0.0,0.0,7209.594387996001
9881938,Norcor: 9850 67 AVE,9850 67 AVENUE,Multifamily Housing,1939,77,70.6,371.5,87710.0,40.725412,-73.854785,0.0,20894.943848519993,36278.79333848
9881939,Gershon: 2476 BROADWAY,2476 BROADWAY,Multifamily Housing,1920,Not Available,35,177.5,72711.0,40.792039,-73.973673,0.0,0.0,0.0
9881940,38th: 9-02 38th Ave.,9-02 38th Avenue,Multifamily Housing,2015,76,67.7,232.9,47260.0,40.758929,-73.943163,0.0,20029.73433423999,28318.877269999997
9939693,Mackiowe: 737 Park Ave,737 Park Ave,Multifamily Housing,1940,59,67.3,1035.1,195777.0,40.770564,-73.964204,0.0,101814.507021528,136152.71134938
9939696,Norcor: 35-91 161st,35-91 161st Street,Multifamily Housing,1929,69,81.2,294.7,62116.0,40.763194,-73.804536,0.0,23267.784721392,34162.587992608
9939697,Norcor: 43-42 45th,43-42 45th Street,Multifamily Housing,1936,100,23,147.6,87280.0,40.744302,-73.919432,0.0,0.0,0.0
9939715,ABC: 50 West 127th St.,50 West 127th Street,Multifamily Housing,2005,22,88.6,202.5,35952.0,40.808367,-73.942893,0.0,22024.66832832,28330.450529472004
9939716,Spiti: 54-25 101st St.,54-25 101st Street,Multifamily Housing,2016,98,24.6,124.2,59730.0,40.739797,-73.858846,0.0,0.0,0.0
9939717,Norcor: 41-29 41st,41-29 41st Street,Multifamily Housing,1937,34,108.1,279.1,43656.0,40.746826,-73.922699,0.0,35643.757567199995,43300.778811456
9939718,Norcor: 41-16 47th,41-16 47th Avenue,Multifamily Housing,1937,84,71.2,182.7,44732.0,40.741623,-73.923203,0.0,8843.485624384002,16689.231324816006
9947958,Triangle: 369 Lexington Ave.,369 Lexington Avenue,Office,1937,Not Available,87.4,846.6,126888.0,40.750583,-73.976663,0.0,135383.73934521602,170699.36180102403
9947959,Fisher: 61-07 Woodside Ave,61-07 Woodside Avenue,Multifamily Housing,1932,Not Available,78.8,326.4,69000.0,40.744871,-73.903488,0.0,25589.137139999995,37691.355984
9947960,NY Residential: 4 E 125th St.,4 East 125th Street,Multifamily Housing,1900,Not Available,87.7,226,43956.0,40.806283,-73.94197,0.0,21143.88303192,28853.522618976003
9947961,Gershon: 461 Ft. Washington Ave,461 Ft. Washington Ave,Multifamily Housing,1909,Not Available,107.6,429.1,53530.0,40.850647,-73.9384,18163.03347864001,66987.77217304001,76376.63847332001
9947962,Gershon: 27 E 13th St,27 East 13th St,Multifamily Housing,1959,Not Available,45.8,222.9,63450.0,40.734759,-73.99278,0.0,2828.919265199996,13957.6987674
9947963,Gershon: 454 Ft. Washington Ave,454 Ft. Washington Ave,Multifamily Housing,1920,Not Available,82.3,630.8,108177.0,40.850463,-73.93845,0.0,72030.49836518399,91004.146595436
9947964,Gershon: 1229 Avenue Y,1229 Avenue Y,Multifamily Housing,1962,43,93.5,268,49313.0,40.589808,-73.957388,0.0,27595.188700287992,36244.416495276
9947965,Gershon: 455 Ft. Washington Ave,455 Ft. Washington Ave,Multifamily Housing,1910,86,81.4,233.1,38146.0,40.850485,-73.938465,0.0,28257.666319776,34948.264001272
9948014,Gershon: 110 Bank St,110 Bank St,Multifamily Housing,1957,100,15.3,55.8,45216.0,40.736345,-74.007184,0.0,0.0,0.0
9948340,4 Seasons: 246 55th St,238 55th St,Multifamily Housing,1938,87,72,175.8,39055.0,40.645739,-74.018936,0.0,12085.986544959998,18936.01780514
10011953,New City: 442 West 160th St.,442 W 160th St,Multifamily Housing,1920,Not Available,55.8,115.2,27773.0,40.834526,-73.94016,0.0,5964.006347771996,10835.23712972
10021074,Halstead: 440 Riverside Dr.,440 RIVERSIDE DRIVE,Multifamily Housing,1910,82,61.2,734.2,159411.0,40.808999,-73.965686,0.0,53789.96127161999,81749.770085256
10021075,Norcor: 47-37 45th,47-37 45th Street,Multifamily Housing,1964,88,67.8,323.2,80276.0,40.740509,-73.920166,0.0,14618.095836960005,28698.062792336008
10021076,Halstead: 246 West End Ave.,246 West End Avenue,Multifamily Housing,1912,67,69.6,705.7,134054.0,40.779198,-73.984907,0.0,68894.61458963198,92406.945675336
10021077,Decatur: 3505 Decatur Ave,3505 Decatur Avenue,Multifamily Housing,1928,65,78.6,545.2,91678.0,40.879014,-73.872443,0.0,63887.643092744,79967.45786347201
10021078,City Skyline: 1065 Summit ave,1065 Summit avenue,Multifamily Housing,1927,84,66.6,168.1,43335.0,40.834948,-73.929235,0.0,6183.664250759997,13784.38386822
10021080,Halstead: 210 East 36th St.,210 East 36th Street,Multifamily Housing,1960,69,76.3,356.3,66168.0,40.746759,-73.976628,0.0,36142.35006931199,47747.85175728
10063091,Andrews: 161 Hudson,161 Hudson St,Multifamily Housing,1930,65,80.7,325.9,62076.0,40.721798,-74.008272,0.0,31665.26357836799,42553.051070544
10063093,Andrews: 139 West 19 St,139 West 19 Street,Multifamily Housing,1909,Not Available,38.6,219.7,73478.0,40.740957,-73.995789,0.0,0.0,5864.859950112
10063094,Andrews: 47 Mercer St,47 Mercer Street,Multifamily Housing,1880,Not Available,123.8,247.1,33170.0,40.721634,-74.001136,6218.273888679998,36472.646810280006,42290.48157919999
10063095,Andrews: 1 Hudson St,1 Hudson Street,Multifamily Housing,1915,Not Available,70.4,136.7,27256.0,40.715622,-74.009246,0.0,12189.703387552,16970.255225408
10063096,Andrews: 807 Riverside Dr,807 Riverside Dr,Multifamily Housing,1900,94,62.9,230.5,62306.0,40.835061,-73.946086,0.0,5891.775236743997,16819.9034584
10063097,Andrews: 77 Mercer St,77 Mercer Street,Multifamily Housing,1900,58,75.5,125.7,27480.0,40.72271,-74.000224,0.0,9040.802605439998,13860.64280592
10063098,Andrews: 148 Greene St,148 Greene Street,Multifamily Housing,1900,Not Available,58.2,106.9,28535.0,40.725416,-73.998983,0.0,3056.17600106,8061.057373720002
10063099,Cornerstone: 137 Duane St,137 Duane Street,Multifamily Housing,1915,Not Available,82.3,450.1,80172.0,40.716281,-74.007691,0.0,48720.582123839995,62782.308053712
10063100,Andrews: 31-33 Mercer St,31-33 Mercer St,Multifamily Housing,1920,Not Available,20.8,48.7,32100.0,40.720991,-74.001681,0.0,0.0,0.0
10063101,Andrews: 76 Crosby St,76 Crosby Street,Multifamily Housing,1884,Not Available,69.1,259,48450.0,40.722904,-73.997788,0.0,25957.21521419999,34455.0775764
10063102,Andrews: 345 Greenwich St,345 Greenwich Street,Multifamily Housing,1920,Not Available,90.8,192.8,31063.0,40.718422,-74.010458,0.0,23810.009053284,29258.287661272
10063203,Andrews: 169 Hudson,169 Hudson Street,Multifamily Housing,1915,Not Available,53,264.7,71844.0,40.722201,-74.008204,0.0,6502.756772543998,19103.797506288
10063204,Andrews: 850 Howard Ave.,850 Howard Avenue,Multifamily Housing,1981,68,74.2,315.1,69969.0,40.612648,-74.098623,0.0,21691.638526836003,33963.81461808001
10063205,Andrews: 511 W 22nd St.,511 West 22 Street,Multifamily Housing,1930,79,47.7,311,94877.0,40.747412,-74.005561,0.0,0.0,14893.759201819998
10063206,Andrews: 2100 Broadway,2100 Broadway,Multifamily Housing,1928,82,41.5,432.2,123807.0,40.779722,-73.981665,0.0,4787.150680451999,26502.214570584005
10063207,Andrews: 474 W Broadway,474 West Broadway,Multifamily Housing,1900,Not Available,48.8,179.3,55559.0,40.726492,-74.000303,0.0,0.0,7966.302546804
10063208,Andrews: 38 Warren St.,38 Warren St,Multifamily Housing,1900,60,50.4,253.6,70229.0,40.714489,-74.008643,0.0,4976.446042287996,17294.224697292
10063209,Andrews: 12 East 12th St,12 East 12th St,Multifamily Housing,1907,69,65.7,334.8,76226.0,40.734377,-73.993902,0.0,21359.33441521601,34728.95374279201
10063210,Andrews: 125 W 21st St.,125 West 21st Street,Multifamily Housing,2006,Not Available,58.1,347,90281.0,40.742013,-73.994645,0.0,12023.011474819992,27857.800162575997
10063211,Andrews: 220 W Broadway,220 WEST BROADWAY,Multifamily Housing,1915,85,31.4,169.3,68475.0,40.719246,-74.006313,0.0,0.0,0.0
10063212,Andrews: 644 Broadway,644 BROADWAY,Multifamily Housing,1900,Not Available,27.1,122.3,58919.0,40.726626,-73.99575,0.0,0.0,0.0
10063213,Andrews: 150 Myrtle Ave.,150 MYRTLE AVENUE,Multifamily Housing,2007,15,168.5,2483.3,262982.0,40.693606,-73.98308,189789.990049952,429655.998481312,475781.588568744
10063214,Andrews: 70 Reade St.,70 READE STREET,Multifamily Housing,1915,Not Available,50.3,222.5,60955.0,40.715095,-74.006782,0.0,4959.493368359998,15650.663652940002
10063215,Andrews: 157 Chambers St.,157 CHAMBERS STREET,Multifamily Housing,1931,Not Available,80.2,540.4,98887.0,40.715987,-74.010248,0.0,56135.48430202799,73479.71785024
10063216,Andrews: 24 Laight St.,24 LAIGHT STREET,Multifamily Housing,1920,17,72.3,532.2,105382.0,40.721839,-74.006898,0.0,48112.52557380799,66595.94624363999
10063218,Andrews: 92 Laight St,92 Laight St,Multifamily Housing,1915,92,43.4,662.2,208100.0,40.722275,-74.011195,0.0,0.0,27324.401522800013
10063219,Andrews: 234 W 148th,234 West 148th St,Multifamily Housing,1930,100,46.4,119.3,38259.0,40.824046,-73.93884,0.0,0.0,4368.3431416560015
10063220,Andrews: 126 W 22nd St,126 West 22 Street,Multifamily Housing,1911,91,62.8,280.7,67426.0,40.742631,-73.994251,0.0,14753.244102256,26579.39204103201
10063223,Andrews: 520 W 27th St,520 W 27th St,Office,2006,46,82.5,306.1,51619.0,40.750676,-74.003465,0.0,44809.84376342,59176.506612124016
10063224,Andrews: 195 Hudson St,195 Hudson Street,Multifamily Housing,1920,13,86,525.5,94691.0,40.723083,-74.008034,0.0,55905.69139211999,72513.969719036
10063226,Andrews: 130 West 17 St,130 West 17 Street,Multifamily Housing,1906,Not Available,44.9,159.2,46010.0,40.739793,-73.996709,0.0,1399.248574359998,9469.148415120002
10063227,Andrews: 682 Broadway,682 Broadway,Multifamily Housing,1903,Not Available,87.9,266.8,39997.0,40.727724,-73.994819,0.0,35629.10681656,42644.35967313201
10063228,Andrews: 166 Bank St,166 Bank Street,Multifamily Housing,1920,97,49.1,213.2,67410.0,40.736043,-74.009523,0.0,0.0,8500.93596576
10063229,Andrews: 88 Washington Pl,88 Washington Pl,Multifamily Housing,1966,96,46.5,156.6,52338.0,40.73211,-74.000112,0.0,0.0,4206.670727688004
10063230,Andrews: 155 Hudson St,155 Hudson Street,Multifamily Housing,1920,Not Available,45.2,89.2,31515.0,40.72157,-74.008312,0.0,0.0,1167.3666543000008
10063231,Andrews: 342 West 85 St,342 West 85 Street,Multifamily Housing,1910,98,80.9,145.5,30427.0,40.788667,-73.979488,0.0,11704.037527492,17040.765248744
10063233,Andrews: 176 West 86 St,176 West 86 Street,Multifamily Housing,1986,Not Available,Not Available,Not Available,32758.0,40.787422,-73.974415,0.0,0.0,0.0
10063234,Andrews: 16 Jay St,16 Jay Street,Multifamily Housing,1920,Not Available,86.4,145.5,27194.0,40.718049,-74.010011,0.0,14603.714809559997,19373.392189904
10063235,Andrews: 211 West Broadway,211 West Broadway,Multifamily Housing,1925,Not Available,111.9,257.2,32081.0,40.718941,-74.006522,10895.067163848007,40156.162662728006,45782.99284728401
10063237,Andrews: 227 West 17 St,227 West 17 Street,Multifamily Housing,1910,Not Available,Not Available,Not Available,45710.0,40.74088,-73.999235,0.0,0.0,0.0
10063238,Andrews: 393 West Broadway,393 West Broadway,Multifamily Housing,1900,Not Available,57.5,236.4,69914.0,40.724156,-74.002255,0.0,649.3665454640001,12911.895940528004
10063239,Andrews: 120 W 18 St,120 West 18 Street,Multifamily Housing,1907,Not Available,73.1,126.6,27302.0,40.740205,-73.995854,0.0,9441.649826487996,14230.26981024
10063240,Andrews: 280 Metropolitan Ave,280 Metropolitan Ave,Multifamily Housing,1960,72,53.7,138.7,34799.0,40.714668,-73.958243,0.0,5960.396244124003,12063.948614448003
10063242,Andrews: 50 Walker St,50 Walker Street,Multifamily Housing,1915,Not Available,34.4,75.2,33120.0,40.719023,-74.00338,0.0,0.0,0.0
10063243,Andrews: 114 Liberty St,114 Liberty Street,Multifamily Housing,1913,Not Available,76.6,399.8,79618.0,40.709959,-74.012267,0.0,35737.063504912,49701.62089508001
10063244,Andrews: 1 North Moore St,1 North Moore St,Multifamily Housing,2008,Not Available,39.8,91.4,30431.0,40.719715,-74.006068,0.0,0.0,2539.078772164
10063245,Andrews: 408 Greenwich St,408 Greenwich Street,Multifamily Housing,2007,Not Available,72.4,207.9,40309.0,40.721565,-74.009907,0.0,19564.076179804,26634.052112888006
10063246,Andrews: 39 North Moore St,39 North Moore Street,Multifamily Housing,1909,Not Available,47.7,98.8,30421.0,40.719901,-74.007983,0.0,0.0,4529.491110444002
10063303,Andrews: 67 Franklin St,67 Franklin Street,Multifamily Housing,1915,Not Available,38.6,281.1,86212.0,40.717483,-74.003633,0.0,0.0,13132.407737344
10063304,Andrews: 65 Nassau St,65 Nassau Street,Multifamily Housing,1920,33,65.5,164.2,34606.0,40.70935,-74.00861,0.0,12967.495814415995,19037.197050872004
10063307,Andrews: 356 Broadway,356 Broadway,Multifamily Housing,1915,100,15.7,59,44892.0,40.717154,-74.003773,0.0,0.0,0.0
10063308,Andrews: 28-30 Greene St,28-30 Greene Street,Multifamily Housing,1915,Not Available,74,138.8,27553.0,40.721225,-74.002533,0.0,12486.127764495996,17318.771761723998
10063309,Andrews: 25 West Houston St,25 West Houston Street,Multifamily Housing,2003,Not Available,76.1,373.2,69399.0,40.725932,-73.997904,0.0,37773.668335788,49945.86957571201
10063310,Andrews: 165 Hudson St,165 Hudson Street,Multifamily Housing,1910,Not Available,20.9,51.1,32100.0,40.72207,-74.008225,0.0,0.0,0.0
10063311,Andrews: 7-9 Bond St,7-9 Bond Street,Multifamily Housing,1904,Not Available,56.3,152,40350.0,40.726796,-73.994465,0.0,4546.099892399998,11623.266999
10063312,Andrews: 110 Hudson St,110 Hudson St,Multifamily Housing,1921,Not Available,53.2,182.7,50151.0,40.719566,-74.00864,0.0,3983.190215544,12779.398581420004
10063313,Andrews: 550 5th Ave,550 5 Avenue,Multifamily Housing,1925,Not Available,38.3,174.2,60298.0,40.665662,-73.989244,0.0,0.0,3180.293554928004
10063314,Andrews: 710 Broadway,710 Broadway,Multifamily Housing,1900,Not Available,43.6,98.4,31406.0,40.728822,-73.993892,0.0,0.0,3711.6103246080006
10063315,Andrews: 170 John St,170 John Street,Multifamily Housing,1840,Not Available,37.8,87.1,30668.0,40.706076,-74.004202,0.0,0.0,1215.6840588640011
10063316,Andrews: 684 Broadway,684 Broadway,Multifamily Housing,1905,Not Available,67.9,309.7,59248.0,40.727905,-73.994667,0.0,29860.102569024,40251.874483072
10063317,Andrews: 537 Broadway,537 Broadway,Multifamily Housing,1900,Not Available,76.9,241.5,40018.0,40.723388,-73.998517,0.0,28829.87128665599,35848.807427224
10063319,Andrews: 136 Baxter St,136 Baxter Street,Multifamily Housing,1915,Not Available,54.9,133.7,35841.0,40.718606,-73.998658,0.0,3685.827510299998,9972.140924615998
10063321,Andrews: 160 Wooster St,160 Wooster Street,Multifamily Housing,2003,Not Available,81,292.7,49452.0,40.726215,-73.998914,0.0,34090.127266416,42763.734893568006
10063322,Andrews: 33 Rector St,33 Rector Street,Multifamily Housing,1920,Not Available,117.1,295.4,35519.0,40.708356,-74.014871,14913.332978192002,47310.22992731201,53540.066320356
10063323,Andrews: 141 Wooster St,141 Wooster Street,Multifamily Housing,1910,Not Available,55.5,192.2,58422.0,40.725825,-73.99974,0.0,0.0,9357.839194704004
10063324,Andrews: 42-50 Wooster St.,42-50 Wooster Street,Multifamily Housing,1880,Not Available,55.7,270.5,74191.0,40.722279,-74.002717,0.0,5952.131743739997,18964.823312656
10149682,Andrews: 321 E 54th St.,321 East 54th Street,Multifamily Housing,1929,92,76.3,276,62463.0,40.757096,-73.966002,0.0,17944.968285984003,28900.633440372007
10149684,Halstead: 40-50 E 10th St.,40-50 East 10th Street,Multifamily Housing,1929,15,75.6,763.7,172159.0,40.732256,-73.992704,0.0,50262.296586112,80458.03417979601
10149685,Gilman: 397 E 49th St.,397 East 49th Street,Multifamily Housing,1927,17,106.1,180.9,30474.0,40.652365,-73.931451,0.0,21149.084722176,26494.0559838
10149686,Andrews: 466 Washington St.,466 Washington Street,Multifamily Housing,1926,Not Available,27.4,109.2,59227.0,40.724581,-74.010163,0.0,0.0,0.0
10149688,Andrews: 11 Schermerhorn St.,11 Schermerhorn Street,Multifamily Housing,1914,69,76.5,150.3,34154.0,40.691378,-73.993131,0.0,9647.695140352002,15638.118073656004
10149691,Andrews: 171 W 12th St.,171 West 12th Street,Multifamily Housing,1922,100,11.3,31.5,33973.0,40.736818,-73.999646,0.0,0.0,0.0
10149692,Andrews: 45 Lispenard St.,45 Lispenard Street,Multifamily Housing,1920,Not Available,58.6,180.7,40018.0,40.719718,-74.003232,0.0,12535.474586271996,19554.41072684
10149693,Andrews: 541 Broadway,541 Broadway,Multifamily Housing,1909,Not Available,75.6,194.4,38236.0,40.723478,-73.998441,0.0,17805.351696352,24511.734880688004
10149694,Andrews: 420 W Broadway,420 West Broadway,Multifamily Housing,1900,Not Available,59.1,196.2,42842.0,40.72504,-74.00153,0.0,14156.629251567994,21670.87939236
10149695,Andrews: 48 Bond St.,48 Bond Street,Multifamily Housing,2006,Not Available,54.3,171.9,48150.0,40.726041,-73.992874,0.0,2883.482202599997,11328.726222
10149696,Andrews: 314 W 77th St.,314 West 77th Street,Multifamily Housing,1924,Not Available,74.3,139.9,32384.0,40.783334,-73.982877,0.0,8448.009546239999,14127.984257024
10149715,Andrews: 135 W 79th St.,135 West 79th Street,Multifamily Housing,1914,67,74.4,250.9,57106.0,40.78243,-73.976594,0.0,16022.858129151997,26038.935075608
10149716,Andrews: 74 W 68th St.,74 West 68th Street,Multifamily Housing,1924,Not Available,67.9,286.5,55028.0,40.774542,-73.979947,0.0,27427.407939199995,37079.01516452799
10149717,Andrews: 105 Hudson St.,105 Hudson Street,Multifamily Housing,1920,Not Available,48.2,272.4,96005.0,40.719396,-74.00869,0.0,0.0,3735.102558460003
10149718,Andrews: 250 W 82nd St.,250 West 82nd Street,Multifamily Housing,1910,83,51.7,342.4,86072.0,40.785916,-73.978864,0.0,14565.267376800002,29661.820715072008
10149720,Andrews: 315 St. Johns Pl.,315 Saint John's Place,Multifamily Housing,1921,76,60.5,246.1,67731.0,40.674315,-73.967385,0.0,5206.8929617079975,17086.536215664
10149721,Andrews: 400 Riverside Dr.,400 Riverside Drive,Multifamily Housing,1920,100,11.7,79,84210.0,40.806334,-73.967295,0.0,0.0,0.0
10402785,Martinaj: 2954 Valentine Ave.,2954 Valentine Avenue,Multifamily Housing,1922,96,81.9,137.3,29104.0,40.871531,-73.886639,0.0,10693.039521599998,15797.720351104
10402932,Maxwell: 140 E 40th Street,140 E 40th Street,Multifamily Housing,1931,12,162.4,768.8,62360.0,40.749979,-73.976584,93229.16583168,150107.75176448,161045.35128784002
10402944,Andrews: 211 Thompson St.,211 Thompson St,Multifamily Housing,1930,77,73.1,276.4,59706.0,40.728852,-73.999325,0.0,20524.90951368,30997.012097736
10402947,Andrews:  204 Forsyth St,204 FORSYTH STREET,Multifamily Housing,2013,Not Available,42.2,81.3,27366.0,40.72277,-73.990602,0.0,0.0,2043.6949598160024
10402962,Halstead: 330 W 72nd St.,330 West 72nd Street,Multifamily Housing,1927,68,63.7,520.8,107060.0,40.780354,-73.985806,0.0,43552.339457760005,62330.07205832001
10402963,Piermont: 178-2 Hillside Ave,178-02 Hillside Avenue,Multifamily Housing,2017,100,22,404.9,247687.0,40.712312,-73.7852,0.0,0.0,0.0
10402964,Esat: 2575 Jerome Ave.,2575 Jerome Avenue,Multifamily Housing,1940,40,91.1,510.2,97510.0,40.865169,-73.89921,0.0,49276.93124592,66379.64660068
10402965,Esat: 2460 University Ave.,2460-70 University Avenue,Multifamily Housing,1920,100,21.3,95,61653.0,40.864553,-73.903788,0.0,0.0,0.0
10402966,Esat: 3030 Valentine Ave.,3030 Valentine Avenue,Multifamily Housing,1924,65,82.2,164.4,34668.0,40.873289,-73.885171,0.0,12965.484626639996,19046.060320608
10402967,Esat: 136 E 208th St.,136 East 208th Street,Multifamily Housing,1924,55,87.3,237.4,36380.0,40.87795,-73.880249,0.0,30993.99062232,37374.8416592
10402968,Cekovic: 1139 43rd St.,1139 43rd Street,Multifamily Housing,1931,19,110.2,236.1,37814.0,40.640608,-73.992285,0.0,29359.438942007997,35991.805657472
10439959,Vilson: 2040 Bronxdale Ave,2040 Bronxdale Ave,Multifamily Housing,1937,64,78.5,347,59546.0,40.850795,-73.866537,0.0,39589.228602464,50033.26807036
10529938,Provident: 1090 St Nicholas Ave,1090 St Nicholas Ave,Multifamily Housing,1920,82,89.6,295.1,55159.0,40.838105,-73.9399,0.0,29614.716184976,39289.30008666
10550279,Leiter: 47-28 11th St.,47-28 11th Street,Multifamily Housing,2014,50,55.6,120,32512.0,40.744234,-73.951046,0.0,3000.0038348800003,8702.429038592003
10550376,Rocklyn: 352 73rd St,352 73 Street,K-12 School,1931,10,80.7,228.6,38520.0,40.63248,-74.025821,0.0,38237.63252976,45902.51053919999
10550378,SMA: 1491 3 Ave,1491 3 Ave,Office,1950,1,157.2,409.9,31272.0,40.777645,-73.954831,46326.006064512,87301.44698112,96005.10804787198
10550379,Kat: 108-28 38th Ave.,108-28 38th Avenue,Multifamily Housing,1928,31,92,142.7,26964.0,40.752637,-73.858494,0.0,14059.604903904,18788.941554768
10564071,Magnum: 636 East 11th St.,636 E 11th St,Multifamily Housing,1985,98,36.6,87.3,29277.0,40.726753,-73.977793,0.0,0.0,2272.8976444800005
